match_id	puuid	rank	pos	kills	assists	deaths	2_kills	3_kills	4_kills	5_kills	kill_spree	max_kill_spree	remake	pre_15_surr	game_surr	neutral_kills	minion_kills	team_id	win	time_played	game_make	game_start	game_end	prev_game_end	next_game_make	time_since_last	time_till_next	idx	streak_id
EUW1_5461761230	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	6	13	2	1	0	0	0	1	4	False	False	False	8	30	200	True	1498	1631678373000	1631678417114	1631678418612	1631676184175.0	1631680653000.0	2188825.0	2234388.0	20	20
EUW1_5461701067	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	11	8	4	0	0	0	0	4	5	False	False	False	7	137	100	True	1722	1631675986000	1631676182453	1631676184175	1631587605180.0	1631678373000.0	88380820.0	2188825.0	21	20
EUW1_5449710240	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	3	4	9	0	0	0	0	0	0	False	False	False	0	23	100	False	1319	1630994284000	1630994447636	1630994448955	1630991108419.0	1631012747000.0	3175581.0	18298045.0	32	38
EUW1_5449766555	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	7	14	6	1	0	0	0	3	3	False	False	False	4	236	200	True	2319	1630990987000	1630991106100	1630991108419	1630988743277.0	1630994284000.0	2243723.0	3175581.0	33	38
EUW1_5449756307	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	7	9	9	0	0	0	0	1	3	False	False	False	0	103	100	True	1870	1630988615000	1630988741407	1630988743277	1630980405705.0	1630990987000.0	8209295.0	2243723.0	34	38
EUW1_5446767208	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	11	5	6	1	0	0	0	3	5	False	False	False	16	143	100	False	1683	1630816492000	1630816559099	1630816560782	1630813988897.0	1630864426000.0	2503103.0	47865218.0	40	48
EUW1_5446814634	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	8	16	4	0	0	0	0	3	3	False	False	False	17	123	100	True	2040	1630813899000	1630813986857	1630813988897	1630810522817.0	1630816492000.0	3376183.0	2503103.0	41	48
EUW1_5446822710	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	8	3	0	1	0	0	0	1	8	False	False	True	8	115	200	True	1098	1630810463000	1630810521719	1630810522817	1630804586417.0	1630813899000.0	5876583.0	3376183.0	42	48
EUW1_5437359514	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	0	11	8	0	0	0	0	0	0	False	False	True	6	27	200	False	1507	1630276926000	1630276978324	1630276979831	1630274736715.0	1630444811000.0	2189285.0	167831169.0	46	56
EUW1_5437433706	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	6	10	5	0	0	0	0	1	2	False	False	False	4	36	100	True	1557	1630274668000	1630274735158	1630274736715	1630272407685.0	1630276926000.0	2260315.0	2189285.0	47	56
EUW1_5437288210	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	1	10	4	0	0	0	0	0	0	False	False	False	0	46	100	False	1960	1630272302000	1630272405725	1630272407685	1630198915839.0	1630274668000.0	73386161.0	2260315.0	48	56
EUW1_5426885665	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	6	7	6	0	0	0	0	1	3	False	False	False	8	123	200	False	1728	1629704319000	1629704539556	1629704541284	1629702569883.0	1629805534000.0	1749117.0	100992716.0	64	80
EUW1_5426865167	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	7	4	5	1	0	0	0	2	3	False	False	True	0	104	100	False	1324	1629702503000	1629702568559	1629702569883	1629699938908.0	1629704319000.0	2564092.0	1749117.0	65	80
EUW1_5426912699	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	0	3	7	0	0	0	0	0	0	False	False	False	8	110	200	False	1756	1629699869000	1629699937152	1629699938908	1629646402345.0	1629702503000.0	53466655.0	2564092.0	66	80
EUW1_5425088010	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	3	11	7	0	0	0	0	0	0	False	False	False	25	96	100	True	2050	1629616387000	1629616543828	1629616545878	1629613675931.0	1629641868000.0	2711069.0	25322122.0	69	86
EUW1_5425106445	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	3	11	5	0	0	0	0	1	2	False	False	False	16	152	100	True	2247	1629613431000	1629613673684	1629613675931	1629611679210.0	1629616387000.0	1751790.0	2711069.0	70	86
EUW1_5425125002	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	2	1	5	0	0	0	0	0	0	False	False	True	0	125	200	False	1172	1629611519000	1629611678038	1629611679210	1629602256073.0	1629613431000.0	9262927.0	1751790.0	71	86
EUW1_5423816788	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	1	0	1	0	0	0	0	0	0	False	False	True	4	163	100	False	1556	1629522050000	1629522159448	1629522161004	1629520157764.0	1629594262000.0	1892236.0	72100996.0	75	92
EUW1_5423796248	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	6	5	5	2	0	0	0	1	4	False	False	False	0	119	200	True	1502	1629520106000	1629520156262	1629520157764	1629518444048.0	1629522050000.0	1661952.0	1892236.0	76	92
EUW1_5423864132	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	4	12	1	0	0	0	0	1	3	False	False	True	4	86	100	True	1201	1629518378000	1629518442847	1629518444048	1629515434334.0	1629520106000.0	2943666.0	1661952.0	77	92
EUW1_5423862795	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	11	9	8	2	0	0	0	3	4	False	False	False	4	164	200	False	2106	1629515309000	1629515432228	1629515434334	1629484240098.0	1629518378000.0	31068902.0	2943666.0	78	92
EUW1_5419582948	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	8	8	3	1	0	0	0	1	6	False	False	False	20	179	200	True	1987	1629292056000	1629292162390	1629292164377	1629290081938.0	1629425424000.0	1974062.0	133259623.0	82	98
EUW1_5419479442	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	2	3	8	0	0	0	0	0	0	False	False	True	4	132	100	False	1591	1629290000000	1629290080347	1629290081938	1629288296624.0	1629292056000.0	1703376.0	1974062.0	83	98
EUW1_5419505896	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	0	3	7	0	0	0	0	0	0	False	False	True	0	35	100	False	1408	1629288236000	1629288295216	1629288296624	1629280000508.0	1629290000000.0	8235492.0	1703376.0	84	98
EUW1_5417872072	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	4	3	7	0	0	0	0	1	2	False	False	False	0	130	200	False	1802	1629171782000	1629171833116	1629171834918	1629169401609.0	1629182705000.0	2380391.0	10870082.0	89	106
EUW1_5417870945	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	6	8	8	0	0	0	0	0	0	False	False	False	17	42	100	True	1797	1629169289000	1629169399812	1629169401609	1629167265634.0	1629171782000.0	2023366.0	2380391.0	90	106
EUW1_5417789774	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	6	5	4	0	0	0	0	2	2	False	False	False	0	140	200	True	1601	1629167177000	1629167264033	1629167265634	1629161568295.0	1629169289000.0	5608705.0	2023366.0	91	106
EUW1_5417805128	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	6	7	5	0	0	0	0	2	3	False	False	True	8	67	100	True	1255	1629161360000	1629161567040	1629161568295	1629159643841.0	1629167177000.0	1716159.0	5608705.0	92	108
EUW1_5417763837	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	6	4	1	0	0	0	0	1	5	False	False	True	0	90	200	True	963	1629159558000	1629159642878	1629159643841	1629156177000.0	1629161360000.0	3381000.0	1716159.0	93	108
EUW1_5417698923	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	5	14	11	1	0	0	0	2	2	False	False	False	7	195	100	True	2686	1629156136000	1629156174314	1629156177000	1628862770018.0	1629159558000.0	293365982.0	3381000.0	94	108
EUW1_5411370384	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	1	8	6	0	0	0	0	0	0	False	False	True	0	83	100	False	1604	1628809362000	1628809388174	1628809389778	1628806823929.0	1628860309000.0	2538071.0	50919222.0	97	112
EUW1_5411365324	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	8	6	8	1	0	0	0	2	4	False	False	True	12	128	200	False	1952	1628806747000	1628806821977	1628806823929	1628804129688.0	1628809362000.0	2617312.0	2538071.0	98	112
EUW1_5411278322	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	4	3	4	0	0	0	0	1	2	False	False	False	47	161	200	True	1870	1628804017000	1628804127818	1628804129688	1628800748409.0	1628806747000.0	3268591.0	2617312.0	99	112
EUW1_5411190584	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	4	10	3	0	0	0	0	1	2	False	False	False	12	134	100	True	1940	1628800696000	1628800746469	1628800748409	1628799132601.0	1628804017000.0	1563399.0	3268591.0	100	112
EUW1_5411135768	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	1	1	6	0	0	0	0	0	0	False	False	True	0	63	200	False	1130	1628799009000	1628799131471	1628799132601	1628725639152.0	1628800696000.0	73369848.0	1563399.0	101	112
EUW1_5407226670	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	4	5	2	0	0	0	0	1	3	False	False	False	4	140	100	True	1466	1628549572000	1628549622399	1628549623865	1628547461687.0	1628559559000.0	2110313.0	9935135.0	111	126
EUW1_5407241821	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	3	9	3	0	0	0	0	1	3	False	False	False	18	132	100	True	1680	1628547367000	1628547460007	1628547461687	1628545167359.0	1628549572000.0	2199641.0	2110313.0	112	126
EUW1_5407118563	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	7	8	4	2	1	0	0	1	6	False	False	False	28	141	100	True	1532	1628545078000	1628545165827	1628545167359	1628479904453.0	1628547367000.0	65173547.0	2199641.0	113	126
EUW1_5405793528	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	6	10	3	0	0	0	0	3	2	False	False	False	22	141	200	True	1899	1628479746000	1628479902554	1628479904453	1628477358451.0	1628545078000.0	2387549.0	65173547.0	114	128
EUW1_5405841612	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	2	10	10	0	0	0	0	0	0	False	False	True	9	157	200	True	1763	1628477293000	1628477356688	1628477358451	1628475640708.0	1628479746000.0	1652292.0	2387549.0	115	128
EUW1_5405791498	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	2	11	4	0	0	0	0	0	0	False	False	True	24	96	100	True	1417	1628475540000	1628475639291	1628475640708	1628474640458.0	1628477293000.0	899542.0	1652292.0	116	128
EUW1_5405740031	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	0	0	0	0	0	0	0	0	0	True	False	False	0	16	100	True	198	1628474393000	1628474640260	1628474640458	1628470788794.0	1628475540000.0	3604206.0	899542.0	117	128
EUW1_5402695461	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	8	8	8	0	0	0	0	1	4	False	False	False	22	121	200	True	2018	1628291713000	1628291925669	1628291927687	1628289283871.0	1628295827000.0	2429129.0	3899313.0	125	140
EUW1_5402639203	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	7	1	6	1	0	0	0	2	3	False	False	True	5	151	100	False	1539	1628289251000	1628289282332	1628289283871	1628286913913.0	1628291713000.0	2337087.0	2429129.0	126	140
EUW1_5402673212	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	2	1	11	0	0	0	0	0	0	False	False	False	28	161	100	False	1976	1628286735000	1628286911937	1628286913913	1628176151026.0	1628289251000.0	110583974.0	2337087.0	127	140
EUW1_5400544473	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	7	9	7	1	0	0	0	2	2	False	False	False	30	168	100	True	2039	1628176086000	1628176148987	1628176151026	1628174394840.0	1628286735000.0	1691160.0	110583974.0	128	142
EUW1_5400511322	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	9	2	7	1	0	0	0	2	4	False	False	False	0	108	200	False	1445	1628174343000	1628174393395	1628174394840	1628172685456.0	1628176086000.0	1657544.0	1691160.0	129	142
EUW1_5400358317	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	2	3	7	0	0	0	0	1	2	False	False	True	7	83	200	False	1423	1628172634000	1628172684033	1628172685456	1627937975507.0	1628174343000.0	234658493.0	1657544.0	130	142
EUW1_5387681199	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	15	10	11	1	0	0	0	3	5	False	False	False	16	175	200	False	2813	1627409894000	1627409966263	1627409969076	1627406958289.0	1627655679000.0	2935711.0	245709924.0	137	154
EUW1_5387563418	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	5	8	6	0	0	0	0	1	2	False	False	False	12	104	200	True	1783	1627406861000	1627406956506	1627406958289	1627404604368.0	1627409894000.0	2256632.0	2935711.0	138	154
EUW1_5387238626	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	7	7	6	0	0	0	0	2	2	False	False	True	12	197	100	False	1947	1627404505000	1627404602421	1627404604368	1627399588863.0	1627406861000.0	4916137.0	2256632.0	139	154
EUW1_5383531462	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	3	2	8	1	0	0	0	1	2	False	False	True	0	118	100	False	1544	1627188424000	1627188506712	1627188508256	1627186623700.0	1627192825000.0	1800300.0	4316744.0	146	164
EUW1_5383540539	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	2	4	5	0	0	0	0	0	0	False	False	False	0	58	100	False	1444	1627186515000	1627186622256	1627186623700	1627184830969.0	1627188424000.0	1684031.0	1800300.0	147	164
EUW1_5383470806	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	1	5	3	0	0	0	0	0	0	False	False	False	5	111	100	True	1258	1627184712000	1627184829711	1627184830969	1627044109719.0	1627186515000.0	140602281.0	1684031.0	148	164
EUW1_5380734569	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	7	6	6	0	0	0	0	2	3	False	False	True	12	223	200	False	2525	1627044015000	1627044107194	1627044109719	1627040611537.0	1627184712000.0	3403463.0	140602281.0	149	166
EUW1_5380628399	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	5	10	8	0	0	0	0	0	0	False	False	False	24	201	100	True	2278	1627040508000	1627040609259	1627040611537	1627038635087.0	1627044015000.0	1872913.0	3403463.0	150	166
EUW1_5380694306	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	7	6	2	0	0	0	0	1	6	False	False	False	20	125	200	True	1557	1627038546000	1627038633530	1627038635087	1627036175889.0	1627040508000.0	2370111.0	1872913.0	151	166
EUW1_5380660775	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	6	5	7	1	0	0	0	1	2	False	False	False	8	197	100	True	2088	1627036119000	1627036173801	1627036175889	1627033739180.0	1627038546000.0	2379820.0	2370111.0	152	166
EUW1_5380527658	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	9	6	12	0	0	0	0	2	3	False	False	False	27	127	100	False	2082	1627033593000	1627033737098	1627033739180	1626986957917.0	1627036119000.0	46635083.0	2379820.0	153	166
EUW1_5377113554	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	7	10	7	1	0	0	0	2	3	False	False	False	23	76	100	True	2120	1626828625000	1626828776166	1626828778286	1626825281535.0	1626832654000.0	3343465.0	3875714.0	161	178
EUW1_5377061164	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	4	6	6	0	0	0	0	1	2	False	False	False	4	68	200	True	1911	1626825189000	1626825279624	1626825281535	1626823294802.0	1626828625000.0	1894198.0	3343465.0	162	178
EUW1_5376988391	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	1	6	8	0	0	0	0	0	0	False	False	False	0	36	100	False	1555	1626823175000	1626823293247	1626823294802	1626765732105.0	1626825189000.0	57442895.0	1894198.0	163	178
EUW1_5375629594	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	JUNGLE	3	6	5	0	0	0	0	1	2	False	False	False	108	13	200	True	1759	1626742513000	1626742605937	1626742607696	1626740554538.0	1626765661000.0	1958462.0	23053304.0	165	182
EUW1_5375715684	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	1	3	6	0	0	0	0	0	0	False	False	True	42	119	100	False	1436	1626740522000	1626740553102	1626740554538	1626738534608.0	1626742513000.0	1987392.0	1958462.0	166	182
EUW1_5375664466	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	0	1	13	0	0	0	0	0	0	False	False	False	0	156	200	False	1653	1626738435000	1626738532955	1626738534608	1626736118533.0	1626740522000.0	2316467.0	1987392.0	167	182
EUW1_5375631190	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	1	6	6	0	0	0	0	0	0	False	False	False	36	131	200	False	1900	1626736086000	1626736116633	1626736118533	1626733757571.0	1626738435000.0	2328429.0	2316467.0	168	182
EUW1_5375396568	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	2	7	6	0	0	0	0	0	0	False	False	False	3	93	100	False	1756	1626733716000	1626733755815	1626733757571	1626675881661.0	1626736086000.0	57834339.0	2328429.0	169	182
EUW1_5374205442	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	4	5	8	0	0	0	0	0	0	False	False	False	8	126	200	False	1619	1626669965000	1626670049672	1626670051291	1626667318703.0	1626675816000.0	2646297.0	5764709.0	171	186
EUW1_5374233687	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	1	4	3	0	0	0	0	0	0	False	False	False	25	180	100	True	2039	1626667241000	1626667316664	1626667318703	1626664944389.0	1626669965000.0	2296611.0	2646297.0	172	186
EUW1_5374232674	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	BOTTOM	2	7	7	0	0	0	0	0	0	False	False	False	8	190	100	True	1906	1626664880000	1626664942483	1626664944389	1626645712053.0	1626667241000.0	19167947.0	2296611.0	173	186
EUW1_5372232531	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	MIDDLE	2	3	9	0	0	0	0	0	0	False	False	False	4	101	100	False	1276	1626558776000	1626558823521	1626558824797	1626555789411.0	1626645572000.0	2986589.0	86747203.0	175	190
EUW1_5372183913	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	2	13	11	0	0	0	0	1	2	False	False	False	0	46	200	False	2136	1626555698000	1626555787275	1626555789411	1626553598128.0	1626558776000.0	2099872.0	2986589.0	176	190
EUW1_5372048887	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	TOP	1	5	6	0	0	0	0	0	0	False	False	False	32	89	200	False	1582	1626553415000	1626553596546	1626553598128	1626550552832.0	1626555698000.0	2862168.0	2099872.0	177	190
EUW1_5372012957	BIkPKfzzXcQfTfF08VLzbh1V1kaX7Kft_DOiRIGhjo6WmtZGXGMzHO3BQ1moyNf4Lhd007NYVYQ1fA	SILVER_I	UTILITY	3	20	7	0	0	0	0	1	2	False	False	True	8	64	200	False	2298	1626550435000	1626550550534	1626550552832	1626497509510.0	1626553415000.0	52925490.0	2862168.0	178	190
